# file: 12CO_LB_regrid_LSRK_spw0.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw poln obs
# U V None None None None None None None MJD(seconds) GHz None None None
0.763928 307.84 13 7 0 6 24 DA48@A082 DV05@A092 5208536043.696 345.791059400 0 YY 0
632.507 -343.068 14 7 0 6 25 DA48@A082 DV06@A096 5208536043.696 345.792036084 0 XX 0
490.095 62.7625 15 7 0 6 26 DA48@A082 DV07@A086 5208536043.696 345.793012769 0 YY 0
-19.2245 121.07 16 7 0 6 27 DA48@A082 DV08@A087 5208536043.696 345.793989454 0 XX 0
389.557 11.3456 17 7 0 6 28 DA48@A082 DV09@A073 5208536043.696 345.794966139 0 YY 0
178.325 27.874 18 7 0 6 29 DA48@A082 DV10@A043 5208536043.696 345.795942824 0 XX 0
189.997 -36.6459 19 7 0 6 30 DA48@A082 DV11@A007 5208536043.696 345.796919509 0 YY 0
-802.365 -404.976 20 7 0 6 31 DA48@A082 DV12@A121 5208536043.696 345.797896194 0 XX 0
85.5122 98.249 21 7 0 6 32 DA48@A082 DV14@A074 5208536043.696 345.798872878 0 YY 0
-282.672 417.569 22 7 0 6 33 DA48@A082 DV15@A105 5208536043.696 345.799849563 0 XX 0
-403.424 -157.43 23 7 0 6 34 DA48@A082 DV16@A108 5208536043.696 345.800826248 0 YY 0
-381.639 -725.886 24 7 0 6 35 DA48@A082 DV17@A116 5208536043.696 345.801802933 0 XX 0
95.1164 14.1938 25 7 0 6 36 DA48@A082 DV18@A070 5208536043.696 345.802779618 0 YY 0
773.179 -156.687 26 7 0 6 37 DA48@A082 DV19@A104 5208536043.696 345.803756303 0 XX 0
137.676 -144.037 27 7 0 6 38 DA48@A082 DV20@A072 5208536043.696 345.804732988 0 YY 0
341.665 -68.0636 28 7 0 6 39 DA48@A082 DV21@A068 5208536043.696 345.805709672 0 XX 0
313.569 -295.446 29 7 0 6 40 DA48@A082 DV22@A088 5208536043.696 345.806686357 0 YY 0
184.089 125.137 0 7 0 6 41 DA48@A082 DV23@A060 5208536043.696 345.778362496 0 XX 0
12.9367 -807.37 1 7 0 6 42 DA48@A082 DV24@A111 5208536043.696 345.779339181 0 YY 0
292.802 30.0267 2 7 0 6 43 DA48@A082 DV25@A033 5208536043.696 345.780315866 0 XX 0
-13.1618 458.75 3 7 0 7 8 DA49@A066 DA50@A089 5208536043.696 345.781292551 0 YY 0
-169.256 -145.906 4 7 0 7 10 DA49@A066 DA53@A085 5208536043.696 345.782269236 0 XX 0
23.0743 -94.9166 5 7 0 7 11 DA49@A066 DA54@A075 5208536043.696 345.783245921 0 YY 0
-28.9134 649.902 6 7 0 7 12 DA49@A066 DA55@A134 5208536043.696 345.784222606 0 XX 0
-10.3207 211.417 7 7 0 7 13 DA49@A066 DA56@A062 5208536043.696 345.785199290 0 YY 0
183.635 409.55 8 7 0 7 14 DA49@A066 DA57@A094 5208536043.696 345.786175975 0 XX 0
30.6839 289.749 9 7 0 7 15 DA49@A066 DA58@A076 5208536043.696 345.787152660 0 YY 0
-27.5199 -314.997 10 7 0 7 16 DA49@A066 DA59@A093 5208536043.696 345.788129345 0 XX 0
69.6055 181.496 11 7 0 7 17 DA49@A066 DA62@A069 5208536043.696 345.789106030 0 YY 0
-50.1312 1026.73 12 7 0 7 18 DA49@A066 DA63@A115 5208536043.696 345.790082715 0 XX 0
-370.791 890.197 13 7 0 7 19 DA49@A066 DA64@A110 5208536043.696 345.791059400 0 YY 0
-18.373 168.269 14 7 0 7 20 DA49@A066 DA65@A045 5208536043.696 345.792036084 0 XX 0
7.52367 68.9953 15 7 0 7 21 DA49@A066 DV02@A024 5208536043.696 345.793012769 0 YY 0
14.984 131.275 16 7 0 7 22 DA49@A066 DV03@A027 5208536043.696 345.793989454 0 XX 0
-75.5465 137.796 17 7 0 7 23 DA49@A066 DV04@A042 5208536043.696 345.794966139 0 YY 0
-267.091 419.343 18 7 0 7 24 DA49@A066 DV05@A092 5208536043.696 345.795942824 0 XX 0
364.651 -231.566 19 7 0 7 25 DA49@A066 DV06@A096 5208536043.696 345.796919509 0 YY 0
222.24 174.265 20 7 0 7 26 DA49@A066 DV07@A086 5208536043.696 345.797896194 0 XX 0
-287.081 232.574 21 7 0 7 27 DA49@A066 DV08@A087 5208536043.696 345.798872878 0 YY 0
121.702 122.848 22 7 0 7 28 DA49@A066 DV09@A073 5208536043.696 345.799849563 0 XX 0
-89.5297 139.376 23 7 0 7 29 DA49@A066 DV10@A043 5208536043.696 345.800826248 0 YY 0
-77.859 74.8564 24 7 0 7 30 DA49@A066 DV11@A007 5208536043.696 345.801802933 0 XX 0
-1070.23 -293.47 25 7 0 7 31 DA49@A066 DV12@A121 5208536043.696 345.802779618 0 YY 0
-182.345 209.753 26 7 0 7 32 DA49@A066 DV14@A074 5208536043.696 345.803756303 0 XX 0
-550.528 529.074 27 7 0 7 33 DA49@A066 DV15@A105 5208536043.696 345.804732988 0 YY 0
-671.282 -45.9262 28 7 0 7 34 DA49@A066 DV16@A108 5208536043.696 345.805709672 0 XX 0
-649.5 -614.382 29 7 0 7 35 DA49@A066 DV17@A116 5208536043.696 345.806686357 0 YY 0
-172.74 125.698 0 7 0 7 36 DA49@A066 DV18@A070 5208536043.696 345.778362496 0 XX 0
505.325 -45.1859 1 7 0 7 37 DA49@A066 DV19@A104 5208536043.696 345.779339181 0 YY 0
-130.181 -32.5327 2 7 0 7 38 DA49@A066 DV20@A072 5208536043.696 345.780315866 0 XX 0
73.8103 43.4375 3 7 0 7 39 DA49@A066 DV21@A068 5208536043.696 345.781292551 0 YY 0
45.7115 -183.943 4 7 0 7 40 DA49@A066 DV22@A088 5208536043.696 345.782269236 0 XX 0
-83.7654 236.638 5 7 0 7 41 DA49@A066 DV23@A060 5208536043.696 345.783245921 0 YY 0
-254.925 -695.866 6 7 0 7 42 DA49@A066 DV24@A111 5208536043.696 345.784222606 0 XX 0
24.9464 141.529 7 7 0 7 43 DA49@A066 DV25@A033 5208536043.696 345.785199290 0 YY 0
-156.098 -604.656 8 7 0 8 10 DA50@A089 DA53@A085 5208536043.696 345.786175975 0 XX 0
36.2361 -553.667 9 7 0 8 11 DA50@A089 DA54@A075 5208536043.696 345.787152660 0 YY 0
-15.7497 191.152 10 7 0 8 12 DA50@A089 DA55@A134 5208536043.696 345.788129345 0 XX 0
2.84028 -247.333 11 7 0 8 13 DA50@A089 DA56@A062 5208536043.696 345.789106030 0 YY 0
196.795 -49.2003 12 7 0 8 14 DA50@A089 DA57@A094 5208536043.696 345.790082715 0 XX 0
43.8466 -169.001 13 7 0 8 15 DA50@A089 DA58@A076 5208536043.696 345.791059400 0 YY 0
-14.3598 -773.747 14 7 0 8 16 DA50@A089 DA59@A093 5208536043.696 345.792036084 0 XX 0
82.7688 -277.254 15 7 0 8 17 DA50@A089 DA62@A069 5208536043.696 345.793012769 0 YY 0
-36.9652 567.979 16 7 0 8 18 DA50@A089 DA63@A115 5208536043.696 345.793989454 0 XX 0
-357.63 431.447 17 7 0 8 19 DA50@A089 DA64@A110 5208536043.696 345.794966139 0 YY 0
-5.21407 -290.481 18 7 0 8 20 DA50@A089 DA65@A045 5208536043.696 345.795942824 0 XX 0
20.683 -389.755 19 7 0 8 21 DA50@A089 DV02@A024 5208536043.696 345.796919509 0 YY 0
28.1463 -327.476 20 7 0 8 22 DA50@A089 DV03@A027 5208536043.696 345.797896194 0 XX 0
-62.383 -320.954 21 7 0 8 23 DA50@A089 DV04@A042 5208536043.696 345.798872878 0 YY 0
-253.928 -39.406 22 7 0 8 24 DA50@A089 DV05@A092 5208536043.696 345.799849563 0 XX 0
377.812 -690.317 23 7 0 8 25 DA50@A089 DV06@A096 5208536043.696 345.800826248 0 YY 0
235.401 -284.485 24 7 0 8 26 DA50@A089 DV07@A086 5208536043.696 345.801802933 0 XX 0
-273.921 -226.175 25 7 0 8 27 DA50@A089 DV08@A087 5208536043.696 345.802779618 0 YY 0
134.865 -335.902 26 7 0 8 28 DA50@A089 DV09@A073 5208536043.696 345.803756303 0 XX 0
-76.3649 -319.374 27 7 0 8 29 DA50@A089 DV10@A043 5208536043.696 345.804732988 0 YY 0
-64.6959 -383.893 28 7 0 8 30 DA50@A089 DV11@A007 5208536043.696 345.805709672 0 XX 0
-1057.07 -752.218 29 7 0 8 31 DA50@A089 DV12@A121 5208536043.696 345.806686357 0 YY 0
-169.186 -248.996 0 7 0 8 32 DA50@A089 DV14@A074 5208536043.696 345.778362496 0 XX 0
-537.368 70.3255 1 7 0 8 33 DA50@A089 DV15@A105 5208536043.696 345.779339181 0 YY 0
-658.12 -504.675 2 7 0 8 34 DA50@A089 DV16@A108 5208536043.696 345.780315866 0 XX 0
-636.341 -1073.13 3 7 0 8 35 DA50@A089 DV17@A116 5208536043.696 345.781292551 0 YY 0
-159.581 -333.052 4 7 0 8 36 DA50@A089 DV18@A070 5208536043.696 345.782269236 0 XX 0
518.489 -503.937 5 7 0 8 37 DA50@A089 DV19@A104 5208536043.696 345.783245921 0 YY 0
-117.023 -491.283 6 7 0 8 38 DA50@A089 DV20@A072 5208536043.696 345.784222606 0 XX 0
86.9756 -415.313 7 7 0 8 39 DA50@A089 DV21@A068 5208536043.696 345.785199290 0 YY 0
58.8712 -642.693 8 7 0 8 40 DA50@A089 DV22@A088 5208536043.696 345.786175975 0 XX 0
-70.6001 -222.111 9 7 0 8 41 DA50@A089 DV23@A060 5208536043.696 345.787152660 0 YY 0
-241.769 -1154.62 10 7 0 8 42 DA50@A089 DV24@A111 5208536043.696 345.788129345 0 XX 0
38.1088 -317.221 11 7 0 8 43 DA50@A089 DV25@A033 5208536043.696 345.789106030 0 YY 0
192.329 50.9894 12 7 0 10 11 DA53@A085 DA54@A075 5208536043.696 345.790082715 0 XX 0
140.346 795.809 13 7 0 10 12 DA53@A085 DA55@A134 5208536043.696 345.791059400 0 YY 0
158.937 357.323 14 7 0 10 13 DA53@A085 DA56@A062 5208536043.696 345.792036084 0 XX 0
352.897 555.455 15 7 0 10 14 DA53@A085 DA57@A094 5208536043.696 345.793012769 0 YY 0
199.942 435.655 16 7 0 10 15 DA53@A085 DA58@A076 5208536043.696 345.793989454 0 XX 0
141.734 -169.091 17 7 0 10 16 DA53@A085 DA59@A093 5208536043.696 345.794966139 0 YY 0
238.862 327.402 18 7 0 10 17 DA53@A085 DA62@A069 5208536043.696 345.795942824 0 XX 0
119.13 1172.63 19 7 0 10 18 DA53@A085 DA63@A115 5208536043.696 345.796919509 0 YY 0
-201.531 1036.1 20 7 0 10 19 DA53@A085 DA64@A110 5208536043.696 345.797896194 0 XX 0
150.886 314.174 21 7 0 10 20 DA53@A085 DA65@A045 5208536043.696 345.798872878 0 YY 0
176.782 214.901 22 7 0 10 21 DA53@A085 DV02@A024 5208536043.696 345.799849563 0 XX 0
184.241 277.181 23 7 0 10 22 DA53@A085 DV03@A027 5208536043.696 345.800826248 0 YY 0
93.7087 283.703 24 7 0 10 23 DA53@A085 DV04@A042 5208536043.696 345.801802933 0 XX 0
-97.8349 565.251 25 7 0 10 24 DA53@A085 DV05@A092 5208536043.696 345.802779618 0 YY 0
533.908 -85.6619 26 7 0 10 25 DA53@A085 DV06@A096 5208536043.696 345.803756303 0 XX 0
391.499 320.17 27 7 0 10 26 DA53@A085 DV07@A086 5208536043.696 345.804732988 0 YY 0
-117.824 378.481 28 7 0 10 27 DA53@A085 DV08@A087 5208536043.696 345.805709672 0 XX 0
290.959 268.753 29 7 0 10 28 DA53@A085 DV09@A073 5208536043.696 345.806686357 0 YY 0
79.7245 285.283 0 7 0 10 29 DA53@A085 DV10@A043 5208536043.696 345.778362496 0 XX 0
91.3959 220.763 1 7 0 10 30 DA53@A085 DV11@A007 5208536043.696 345.779339181 0 YY 0
-900.977 -147.561 2 7 0 10 31 DA53@A085 DV12@A121 5208536043.696 345.780315866 0 XX 0
-13.0865 355.659 3 7 0 10 32 DA53@A085 DV14@A074 5208536043.696 345.781292551 0 YY 0
-381.271 674.982 4 7 0 10 33 DA53@A085 DV15@A105 5208536043.696 345.782269236 0 XX 0
-502.032 99.9829 5 7 0 10 34 DA53@A085 DV16@A108 5208536043.696 345.783245921 0 YY 0
-480.253 -468.473 6 7 0 10 35 DA53@A085 DV17@A116 5208536043.696 345.784222606 0 XX 0
-3.48357 271.604 7 7 0 10 36 DA53@A085 DV18@A070 5208536043.696 345.785199290 0 YY 0
674.583 100.718 8 7 0 10 37 DA53@A085 DV19@A104 5208536043.696 345.786175975 0 XX 0
39.0757 113.373 9 7 0 10 38 DA53@A085 DV20@A072 5208536043.696 345.787152660 0 YY 0
243.065 189.344 10 7 0 10 39 DA53@A085 DV21@A068 5208536043.696 345.788129345 0 XX 0
214.967 -38.0376 11 7 0 10 40 DA53@A085 DV22@A088 5208536043.696 345.789106030 0 YY 0
85.4893 382.545 12 7 0 10 41 DA53@A085 DV23@A060 5208536043.696 345.790082715 0 XX 0
-85.6723 -549.959 13 7 0 10 42 DA53@A085 DV24@A111 5208536043.696 345.791059400 0 YY 0
194.203 287.435 14 7 0 10 43 DA53@A085 DV25@A033 5208536043.696 345.792036084 0 XX 0
-51.9881 744.819 15 7 0 11 12 DA54@A075 DA55@A134 5208536043.696 345.793012769 0 YY 0
-33.3949 306.334 16 7 0 11 13 DA54@A075 DA56@A062 5208536043.696 345.793989454 0 XX 0
160.561 504.467 17 7 0 11 14 DA54@A075 DA57@A094 5208536043.696 345.794966139 0 YY 0
7.6094 384.665 18 7 0 11 15 DA54@A075 DA58@A076 5208536043.696 345.795942824 0 XX 0
-50.5939 -220.081 19 7 0 11 16 DA54@A075 DA59@A093 5208536043.696 345.796919509 0 YY 0
46.5309 276.413 20 7 0 11 17 DA54@A075 DA62@A069 5208536043.696 345.797896194 0 XX 0
-73.2064 1121.65 21 7 0 11 18 DA54@A075 DA63@A115 5208536043.696 345.798872878 0 YY 0
-393.866 985.113 22 7 0 11 19 DA54@A075 DA64@A110 5208536043.696 345.799849563 0 XX 0
-41.4468 263.186 23 7 0 11 20 DA54@A075 DA65@A045 5208536043.696 345.800826248 0 YY 0
-15.5502 163.912 24 7 0 11 21 DA54@A075 DV02@A024 5208536043.696 345.801802933 0 XX 0
-8.09039 226.191 25 7 0 11 22 DA54@A075 DV03@A027 5208536043.696 345.802779618 0 YY 0
-98.6211 232.712 26 7 0 11 23 DA54@A075 DV04@A042 5208536043.696 345.803756303 0 XX 0
-290.166 514.26 27 7 0 11 24 DA54@A075 DV05@A092 5208536043.696 345.804732988 0 YY 0
341.577 -136.65 28 7 0 11 25 DA54@A075 DV06@A096 5208536043.696 345.805709672 0 XX 0
199.166 269.182 29 7 0 11 26 DA54@A075 DV07@A086 5208536043.696 345.806686357 0 YY 0
-310.155 327.49 0 7 0 11 27 DA54@A075 DV08@A087 5208536043.696 345.778362496 0 XX 0
98.6279 217.765 1 7 0 11 28 DA54@A075 DV09@A073 5208536043.696 345.779339181 0 YY 0
-112.605 234.292 2 7 0 11 29 DA54@A075 DV10@A043 5208536043.696 345.780315866 0 XX 0
-100.933 169.773 3 7 0 11 30 DA54@A075 DV11@A007 5208536043.696 345.781292551 0 YY 0
-1093.3 -198.554 4 7 0 11 31 DA54@A075 DV12@A121 5208536043.696 345.782269236 0 XX 0
-205.418 304.67 5 7 0 11 32 DA54@A075 DV14@A074 5208536043.696 345.783245921 0 YY 0
-573.602 623.991 6 7 0 11 33 DA54@A075 DV15@A105 5208536043.696 345.784222606 0 XX 0
-694.356 48.9899 7 7 0 11 34 DA54@A075 DV16@A108 5208536043.696 345.785199290 0 YY 0
-672.574 -519.466 8 7 0 11 35 DA54@A075 DV17@A116 5208536043.696 345.786175975 0 XX 0
-195.814 220.614 9 7 0 11 36 DA54@A075 DV18@A070 5208536043.696 345.787152660 0 YY 0
482.251 49.731 10 7 0 11 37 DA54@A075 DV19@A104 5208536043.696 345.788129345 0 XX 0
-153.255 62.3839 11 7 0 11 38 DA54@A075 DV20@A072 5208536043.696 345.789106030 0 YY 0
50.7354 138.354 12 7 0 11 39 DA54@A075 DV21@A068 5208536043.696 345.790082715 0 XX 0
22.6376 -89.0264 13 7 0 11 40 DA54@A075 DV22@A088 5208536043.696 345.791059400 0 YY 0
-106.84 331.555 14 7 0 11 41 DA54@A075 DV23@A060 5208536043.696 345.792036084 0 XX 0
-277.998 -600.949 15 7 0 11 42 DA54@A075 DV24@A111 5208536043.696 345.793012769 0 YY 0
1.87193 236.446 16 7 0 11 43 DA54@A075 DV25@A033 5208536043.696 345.793989454 0 XX 0
18.5906 -438.486 17 7 0 12 13 DA55@A134 DA56@A062 5208536043.696 345.794966139 0 YY 0
212.543 -240.353 18 7 0 12 14 DA55@A134 DA57@A094 5208536043.696 345.795942824 0 XX 0
59.5972 -360.154 19 7 0 12 15 DA55@A134 DA58@A076 5208536043.696 345.796919509 0 YY 0
1.39255 -964.9 20 7 0 12 16 DA55@A134 DA59@A093 5208536043.696 345.797896194 0 XX 0
98.52 -468.407 21 7 0 12 17 DA55@A134 DA62@A069 5208536043.696 345.798872878 0 YY 0
-21.2161 376.826 22 7 0 12 18 DA55@A134 DA63@A115 5208536043.696 345.799849563 0 XX 0
-341.882 240.294 23 7 0 12 19 DA55@A134 DA64@A110 5208536043.696 345.800826248 0 YY 0
10.5356 -481.634 24 7 0 12 20 DA55@A134 DA65@A045 5208536043.696 345.801802933 0 XX 0
36.4331 -580.907 25 7 0 12 21 DA55@A134 DV02@A024 5208536043.696 345.802779618 0 YY 0
43.8974 -518.628 26 7 0 12 22 DA55@A134 DV03@A027 5208536043.696 345.803756303 0 XX 0
-46.631 -512.106 27 7 0 12 23 DA55@A134 DV04@A042 5208536043.696 345.804732988 0 YY 0
-238.177 -230.559 28 7 0 12 24 DA55@A134 DV05@A092 5208536043.696 345.805709672 0 XX 0
393.563 -881.469 29 7 0 12 25 DA55@A134 DV06@A096 5208536043.696 345.806686357 0 YY 0
251.151 -475.638 0 7 0 12 26 DA55@A134 DV07@A086 5208536043.696 345.778362496 0 XX 0
-258.17 -417.328 1 7 0 12 27 DA55@A134 DV08@A087 5208536043.696 345.779339181 0 YY 0
150.616 -527.055 2 7 0 12 28 DA55@A134 DV09@A073 5208536043.696 345.780315866 0 XX 0
-60.6121 -510.527 3 7 0 12 29 DA55@A134 DV10@A043 5208536043.696 345.781292551 0 YY 0
-48.9437 -575.046 4 7 0 12 30 DA55@A134 DV11@A007 5208536043.696 345.782269236 0 XX 0
-1041.32 -943.372 5 7 0 12 31 DA55@A134 DV12@A121 5208536043.696 345.783245921 0 YY 0
-153.435 -440.149 6 7 0 12 32 DA55@A134 DV14@A074 5208536043.696 345.784222606 0 XX 0
-521.617 -120.828 7 7 0 12 33 DA55@A134 DV15@A105 5208536043.696 345.785199290 0 YY 0
-642.366 -695.828 8 7 0 12 34 DA55@A134 DV16@A108 5208536043.696 345.786175975 0 XX 0
-620.585 -1264.28 9 7 0 12 35 DA55@A134 DV17@A116 5208536043.696 345.787152660 0 YY 0
-143.83 -524.205 10 7 0 12 36 DA55@A134 DV18@A070 5208536043.696 345.788129345 0 XX 0
534.24 -695.089 11 7 0 12 37 DA55@A134 DV19@A104 5208536043.696 345.789106030 0 YY 0
-101.273 -682.435 12 7 0 12 38 DA55@A134 DV20@A072 5208536043.696 345.790082715 0 XX 0
102.728 -606.465 13 7 0 12 39 DA55@A134 DV21@A068 5208536043.696 345.791059400 0 YY 0
74.6225 -833.846 14 7 0 12 40 DA55@A134 DV22@A088 5208536043.696 345.792036084 0 XX 0
-54.8476 -413.264 15 7 0 12 41 DA55@A134 DV23@A060 5208536043.696 345.793012769 0 YY 0
-226.016 -1345.77 16 7 0 12 42 DA55@A134 DV24@A111 5208536043.696 345.793989454 0 XX 0
53.86 -508.373 17 7 0 12 43 DA55@A134 DV25@A033 5208536043.696 345.794966139 0 YY 0
193.956 198.133 18 7 0 13 14 DA56@A062 DA57@A094 5208536043.696 345.795942824 0 XX 0
41.0056 78.3317 19 7 0 13 15 DA56@A062 DA58@A076 5208536043.696 345.796919509 0 YY 0
-17.2006 -526.414 20 7 0 13 16 DA56@A062 DA59@A093 5208536043.696 345.797896194 0 XX 0
79.9274 -29.9213 21 7 0 13 17 DA56@A062 DA62@A069 5208536043.696 345.798872878 0 YY 0
-39.8067 815.312 22 7 0 13 18 DA56@A062 DA63@A115 5208536043.696 345.799849563 0 XX 0
-360.47 678.78 23 7 0 13 19 DA56@A062 DA64@A110 5208536043.696 345.800826248 0 YY 0
-8.05333 -43.1481 24 7 0 13 20 DA56@A062 DA65@A045 5208536043.696 345.801802933 0 XX 0
17.8434 -142.422 25 7 0 13 21 DA56@A062 DV02@A024 5208536043.696 345.802779618 0 YY 0
25.3052 -80.1425 26 7 0 13 22 DA56@A062 DV03@A027 5208536043.696 345.803756303 0 XX 0
-65.2249 -73.6209 27 7 0 13 23 DA56@A062 DV04@A042 5208536043.696 345.804732988 0 YY 0
-256.769 207.927 28 7 0 13 24 DA56@A062 DV05@A092 5208536043.696 345.805709672 0 XX 0
374.972 -442.984 29 7 0 13 25 DA56@A062 DV06@A096 5208536043.696 345.806686357 0 YY 0
232.561 -37.1524 0 7 0 13 26 DA56@A062 DV07@A086 5208536043.696 345.778362496 0 XX 0
-276.761 21.1575 1 7 0 13 27 DA56@A062 DV08@A087 5208536043.696 345.779339181 0 YY 0
132.024 -88.5694 2 7 0 13 28 DA56@A062 DV09@A073 5208536043.696 345.780315866 0 XX 0
-79.2074 -72.0411 3 7 0 13 29 DA56@A062 DV10@A043 5208536043.696 345.781292551 0 YY 0
-67.5376 -136.56 4 7 0 13 30 DA56@A062 DV11@A007 5208536043.696 345.782269236 0 XX 0
-1059.91 -504.885 5 7 0 13 31 DA56@A062 DV12@A121 5208536043.696 345.783245921 0 YY 0
-172.025 -1.66332 6 7 0 13 32 DA56@A062 DV14@A074 5208536043.696 345.784222606 0 XX 0
-540.208 317.658 7 7 0 13 33 DA56@A062 DV15@A105 5208536043.696 345.785199290 0 YY 0
-660.963 -257.342 8 7 0 13 34 DA56@A062 DV16@A108 5208536043.696 345.786175975 0 XX 0
-639.183 -825.798 9 7 0 13 35 DA56@A062 DV17@A116 5208536043.696 345.787152660 0 YY 0
-162.421 -85.719 10 7 0 13 36 DA56@A062 DV18@A070 5208536043.696 345.788129345 0 XX 0
515.648 -256.604 11 7 0 13 37 DA56@A062 DV19@A104 5208536043.696 345.789106030 0 YY 0
-119.863 -243.949 12 7 0 13 38 DA56@A062 DV20@A072 5208536043.696 345.790082715 0 XX 0
84.1329 -167.98 13 7 0 13 39 DA56@A062 DV21@A068 5208536043.696 345.791059400 0 YY 0
56.0309 -395.36 14 7 0 13 40 DA56@A062 DV22@A088 5208536043.696 345.792036084 0 XX 0
-73.4427 25.2215 15 7 0 13 41 DA56@A062 DV23@A060 5208536043.696 345.793012769 0 YY 0
-244.608 -907.282 16 7 0 13 42 DA56@A062 DV24@A111 5208536043.696 345.793989454 0 XX 0
35.2677 -69.8879 17 7 0 13 43 DA56@A062 DV25@A033 5208536043.696 345.794966139 0 YY 0
-152.949 -119.802 18 7 0 14 15 DA57@A094 DA58@A076 5208536043.696 345.795942824 0 XX 0
-211.158 -724.547 19 7 0 14 16 DA57@A094 DA59@A093 5208536043.696 345.796919509 0 YY 0
-114.026 -228.055 20 7 0 14 17 DA57@A094 DA62@A069 5208536043.696 345.797896194 0 XX 0
-233.756 617.179 21 7 0 14 18 DA57@A094 DA63@A115 5208536043.696 345.798872878 0 YY 0
-554.425 480.649 22 7 0 14 19 DA57@A094 DA64@A110 5208536043.696 345.799849563 0 XX 0
-202.011 -241.28 23 7 0 14 20 DA57@A094 DA65@A045 5208536043.696 345.800826248 0 YY 0
-176.114 -340.554 24 7 0 14 21 DA57@A094 DV02@A024 5208536043.696 345.801802933 0 XX 0
-168.65 -278.276 25 7 0 14 22 DA57@A094 DV03@A027 5208536043.696 345.802779618 0 YY 0
-259.179 -271.754 26 7 0 14 23 DA57@A094 DV04@A042 5208536043.696 345.803756303 0 XX 0
-450.723 9.79449 27 7 0 14 24 DA57@A094 DV05@A092 5208536043.696 345.804732988 0 YY 0
181.016 -641.119 28 7 0 14 25 DA57@A094 DV06@A096 5208536043.696 345.805709672 0 XX 0
38.6057 -235.286 29 7 0 14 26 DA57@A094 DV07@A086 5208536043.696 345.806686357 0 YY 0
-470.719 -176.974 0 7 0 14 27 DA57@A094 DV08@A087 5208536043.696 345.778362496 0 XX 0
-61.9306 -286.703 1 7 0 14 28 DA57@A094 DV09@A073 5208536043.696 345.779339181 0 YY 0
-273.16 -270.175 2 7 0 14 29 DA57@A094 DV10@A043 5208536043.696 345.780315866 0 XX 0
-261.492 -334.694 3 7 0 14 30 DA57@A094 DV11@A007 5208536043.696 345.781292551 0 YY 0
-1253.87 -703.014 4 7 0 14 31 DA57@A094 DV12@A121 5208536043.696 345.782269236 0 XX 0
-365.983 -199.795 5 7 0 14 32 DA57@A094 DV14@A074 5208536043.696 345.783245921 0 YY 0
-734.165 119.528 6 7 0 14 33 DA57@A094 DV15@A105 5208536043.696 345.784222606 0 XX 0
-854.919 -455.473 7 7 0 14 34 DA57@A094 DV16@A108 5208536043.696 345.785199290 0 YY 0
-833.143 -1023.93 8 7 0 14 35 DA57@A094 DV17@A116 5208536043.696 345.786175975 0 XX 0
-356.378 -283.851 9 7 0 14 36 DA57@A094 DV18@A070 5208536043.696 345.787152660 0 YY 0
321.695 -454.739 10 7 0 14 37 DA57@A094 DV19@A104 5208536043.696 345.788129345 0 XX 0
-313.822 -442.081 11 7 0 14 38 DA57@A094 DV20@A072 5208536043.696 345.789106030 0 YY 0
-109.819 -366.114 12 7 0 14 39 DA57@A094 DV21@A068 5208536043.696 345.790082715 0 XX 0
-137.927 -593.493 13 7 0 14 40 DA57@A094 DV22@A088 5208536043.696 345.791059400 0 YY 0
-267.395 -172.912 14 7 0 14 41 DA57@A094 DV23@A060 5208536043.696 345.792036084 0 XX 0
-438.572 -1105.41 15 7 0 14 42 DA57@A094 DV24@A111 5208536043.696 345.793012769 0 YY 0
-158.687 -268.021 16 7 0 14 43 DA57@A094 DV25@A033 5208536043.696 345.793989454 0 XX 0
-58.2043 -604.746 17 7 0 15 16 DA58@A076 DA59@A093 5208536043.696 345.794966139 0 YY 0
38.9222 -108.253 18 7 0 15 17 DA58@A076 DA62@A069 5208536043.696 345.795942824 0 XX 0
-80.8141 736.98 19 7 0 15 18 DA58@A076 DA63@A115 5208536043.696 345.796919509 0 YY 0
-401.477 600.448 20 7 0 15 19 DA58@A076 DA64@A110 5208536043.696 345.797896194 0 XX 0
-49.0593 -121.48 21 7 0 15 20 DA58@A076 DA65@A045 5208536043.696 345.798872878 0 YY 0
-23.1622 -220.753 22 7 0 15 21 DA58@A076 DV02@A024 5208536043.696 345.799849563 0 XX 0
-15.6998 -158.474 23 7 0 15 22 DA58@A076 DV03@A027 5208536043.696 345.800826248 0 YY 0
-106.229 -151.953 24 7 0 15 23 DA58@A076 DV04@A042 5208536043.696 345.801802933 0 XX 0
-297.774 129.595 25 7 0 15 24 DA58@A076 DV05@A092 5208536043.696 345.802779618 0 YY 0
333.966 -521.315 26 7 0 15 25 DA58@A076 DV06@A096 5208536043.696 345.803756303 0 XX 0
191.555 -115.484 27 7 0 15 26 DA58@A076 DV07@A086 5208536043.696 345.804732988 0 YY 0
-317.766 -57.1746 28 7 0 15 27 DA58@A076 DV08@A087 5208536043.696 345.805709672 0 XX 0
91.0185 -166.901 29 7 0 15 28 DA58@A076 DV09@A073 5208536043.696 345.806686357 0 YY 0
-120.211 -150.373 0 7 0 15 29 DA58@A076 DV10@A043 5208536043.696 345.778362496 0 XX 0
